maintained,technique,is,PEAL,and,the,number,is,20
slipcut,28,slipcut,20,slipcut,20,slipcut,20,470
slipcut,29,slipcut,20,slipcut,20,slipcut,20,470
slipcut,30,slipcut,20,slipcut,20,slipcut,20,470
slipcut,31,slipcut,20,slipcut,20,slipcut,20,470
slipcut,32,slipcut,20,slipcut,20,slipcut,20,480
slipcut,33,slipcut,20,slipcut,20,slipcut,20,480
slipcut,34,slipcut,20,slipcut,20,slipcut,20,470
slipcut,35,slipcut,20,slipcut,20,slipcut,20,470
slipcut,36,slipcut,20,slipcut,20,slipcut,20,470
slipcut,37,slipcut,20,slipcut,20,slipcut,20,470
slipcut,38,slipcut,20,slipcut,20,slipcut,20,470
slipcut,39,slipcut,20,slipcut,20,slipcut,20,470
slipcut,40,slipcut,20,slipcut,20,slipcut,20,470
slipcut,41,slipcut,20,slipcut,20,slipcut,20,470
slipcut,42,slipcut,20,slipcut,20,slipcut,20,470
slipcut,43,slipcut,20,slipcut,20,slipcut,20,470
slipcut,44,slipcut,20,slipcut,20,slipcut,20,470
slipcut,45,slipcut,20,slipcut,20,slipcut,20,470
slipcut,46,slipcut,20,slipcut,20,slipcut,20,470
slipcut,47,slipcut,20,slipcut,20,slipcut,20,470
slipcut,48,slipcut,20,slipcut,20,slipcut,20,470
slipcut,49,slipcut,20,slipcut,20,slipcut,20,480
slipcut,50,slipcut,20,slipcut,20,slipcut,20,480
slipcut,51,slipcut,20,slipcut,20,slipcut,20,470
slipcut,2,slipcut,20,slipcut,20,slipcut,20,470
slipcut,3,slipcut,20,slipcut,20,slipcut,20,480
slipcut,4,slipcut,20,slipcut,20,slipcut,20,480
slipcut,5,slipcut,20,slipcut,20,slipcut,20,470
slipcut,6,slipcut,20,slipcut,20,slipcut,20,470
slipcut,7,slipcut,20,slipcut,20,slipcut,20,470
slipcut,8,slipcut,20,slipcut,20,slipcut,20,470
slipcut,9,slipcut,20,slipcut,20,slipcut,20,470
slipcut,10,slipcut,20,slipcut,20,slipcut,20,470
slipcut,11,slipcut,20,slipcut,20,slipcut,20,470
slipcut,12,slipcut,20,slipcut,20,slipcut,20,470
slipcut,13,slipcut,20,slipcut,20,slipcut,20,470
slipcut,14,slipcut,20,slipcut,20,slipcut,20,470
slipcut,15,slipcut,20,slipcut,20,slipcut,20,470
slipcut,16,slipcut,20,slipcut,20,slipcut,20,470
slipcut,17,slipcut,20,slipcut,20,slipcut,20,470
slipcut,18,slipcut,20,slipcut,20,slipcut,20,470
slipcut,19,slipcut,20,slipcut,20,slipcut,20,470
slipcut,20,slipcut,20,slipcut,20,slipcut,20,490
slipcut,21,slipcut,20,slipcut,20,slipcut,20,480
slipcut,22,slipcut,20,slipcut,20,slipcut,20,470
slipcut,23,slipcut,20,slipcut,20,slipcut,20,470
slipcut,24,slipcut,20,slipcut,20,slipcut,20,470
slipcut,25,slipcut,20,slipcut,20,slipcut,20,470
slipcut,26,slipcut,20,slipcut,20,slipcut,20,470
slipcut,27,slipcut,20,slipcut,20,slipcut,20,470
slipcut,28,slipcut,20,slipcut,20,slipcut,20,470
slipcut,29,slipcut,20,slipcut,20,slipcut,20,470
slipcut,30,slipcut,20,slipcut,20,slipcut,20,470
slipcut,31,slipcut,20,slipcut,20,slipcut,20,470
slipcut,32,slipcut,20,slipcut,20,slipcut,20,470
slipcut,33,slipcut,20,slipcut,20,slipcut,20,470
slipcut,34,slipcut,20,slipcut,20,slipcut,20,470
slipcut,35,slipcut,20,slipcut,20,slipcut,20,470
slipcut,36,slipcut,20,slipcut,20,slipcut,20,470
slipcut,37,slipcut,20,slipcut,20,slipcut,20,470
slipcut,38,slipcut,20,slipcut,20,slipcut,20,470
slipcut,39,slipcut,20,slipcut,20,slipcut,20,470
slipcut,40,slipcut,20,slipcut,20,slipcut,20,470
slipcut,41,slipcut,20,slipcut,20,slipcut,20,470
slipcut,42,slipcut,20,slipcut,20,slipcut,20,470
slipcut,43,slipcut,20,slipcut,20,slipcut,20,470
slipcut,44,slipcut,20,slipcut,20,slipcut,20,470
slipcut,45,slipcut,20,slipcut,20,slipcut,20,470
slipcut,46,slipcut,20,slipcut,20,slipcut,20,470
slipcut,47,slipcut,20,slipcut,20,slipcut,20,470
slipcut,48,slipcut,20,slipcut,20,slipcut,20,470
slipcut,49,slipcut,20,slipcut,20,slipcut,20,470
slipcut,50,slipcut,20,slipcut,20,slipcut,20,470
slipcut,51,slipcut,20,slipcut,20,slipcut,20,470
peal,2,slipcut,20,slipcut,20,slipcut,20,470
peal,3,slipcut,20,slipcut,20,slipcut,20,460
peal,4,slipcut,20,slipcut,20,slipcut,20,450
peal,5,slipcut,20,slipcut,20,slipcut,20,440
peal,6,slipcut,20,slipcut,20,slipcut,20,430
peal,7,slipcut,20,slipcut,20,slipcut,20,420
peal,8,slipcut,20,slipcut,20,slipcut,20,410
peal,9,slipcut,20,slipcut,20,slipcut,20,400
peal,10,slipcut,20,slipcut,20,slipcut,20,390
peal,11,slipcut,20,slipcut,20,slipcut,20,380
peal,12,slipcut,20,slipcut,20,slipcut,20,370
peal,13,slipcut,20,slipcut,20,slipcut,20,360
peal,14,slipcut,20,slipcut,20,slipcut,20,350
peal,15,slipcut,20,slipcut,20,slipcut,20,340
peal,16,slipcut,20,slipcut,20,slipcut,20,330
peal,17,slipcut,20,slipcut,20,slipcut,20,320
peal,18,slipcut,20,slipcut,20,slipcut,20,310
peal,19,slipcut,20,slipcut,20,slipcut,20,300
peal,20,slipcut,20,slipcut,20,slipcut,20,290
peal,21,slipcut,20,slipcut,20,slipcut,20,280
peal,22,slipcut,20,slipcut,20,slipcut,20,270
peal,23,slipcut,20,slipcut,20,slipcut,20,260
peal,24,slipcut,20,slipcut,20,slipcut,20,250
peal,25,slipcut,20,slipcut,20,slipcut,20,240
peal,26,slipcut,20,slipcut,20,slipcut,20,230
peal,27,slipcut,20,slipcut,20,slipcut,20,220
peal,28,slipcut,20,slipcut,20,slipcut,20,210
peal,29,slipcut,20,slipcut,20,slipcut,20,200
peal,30,slipcut,20,slipcut,20,slipcut,20,190
peal,31,slipcut,20,slipcut,20,slipcut,20,180
peal,32,slipcut,20,slipcut,20,slipcut,20,180
peal,33,slipcut,20,slipcut,20,slipcut,20,170
peal,34,slipcut,20,slipcut,20,slipcut,20,160
peal,35,slipcut,20,slipcut,20,slipcut,20,150
peal,36,slipcut,20,slipcut,20,slipcut,20,140
peal,37,slipcut,20,slipcut,20,slipcut,20,130
peal,38,slipcut,20,slipcut,20,slipcut,20,120
peal,39,slipcut,20,slipcut,20,slipcut,20,110
peal,40,slipcut,20,slipcut,20,slipcut,20,100
peal,41,slipcut,20,slipcut,20,slipcut,20,90
peal,42,slipcut,20,slipcut,20,slipcut,20,80
peal,43,slipcut,20,slipcut,20,slipcut,20,70
peal,44,slipcut,20,slipcut,20,slipcut,20,60
peal,45,slipcut,20,slipcut,20,slipcut,20,50
peal,46,slipcut,20,slipcut,20,slipcut,20,40
peal,47,slipcut,20,slipcut,20,slipcut,20,30
peal,48,slipcut,20,slipcut,20,slipcut,20,20
peal,49,slipcut,20,slipcut,20,slipcut,20,20
peal,50,slipcut,20,slipcut,20,slipcut,20,10
peal,51,slipcut,20,slipcut,20,slipcut,20,0
pealup,2,slipcut,20,slipcut,20,slipcut,20,470
pealup,3,slipcut,20,slipcut,20,slipcut,20,470
pealup,4,slipcut,20,slipcut,20,slipcut,20,460
pealup,5,slipcut,20,slipcut,20,slipcut,20,450
pealup,6,slipcut,20,slipcut,20,slipcut,20,440
pealup,7,slipcut,20,slipcut,20,slipcut,20,430
pealup,8,slipcut,20,slipcut,20,slipcut,20,420
pealup,9,slipcut,20,slipcut,20,slipcut,20,410
pealup,10,slipcut,20,slipcut,20,slipcut,20,400
pealup,11,slipcut,20,slipcut,20,slipcut,20,390
pealup,12,slipcut,20,slipcut,20,slipcut,20,380
pealup,13,slipcut,20,slipcut,20,slipcut,20,370
pealup,14,slipcut,20,slipcut,20,slipcut,20,360
pealup,15,slipcut,20,slipcut,20,slipcut,20,350
pealup,16,slipcut,20,slipcut,20,slipcut,20,340
pealup,17,slipcut,20,slipcut,20,slipcut,20,330
pealup,18,slipcut,20,slipcut,20,slipcut,20,320
pealup,19,slipcut,20,slipcut,20,slipcut,20,310
pealup,20,slipcut,20,slipcut,20,slipcut,20,310
pealup,21,slipcut,20,slipcut,20,slipcut,20,300
pealup,22,slipcut,20,slipcut,20,slipcut,20,290
pealup,23,slipcut,20,slipcut,20,slipcut,20,280
pealup,24,slipcut,20,slipcut,20,slipcut,20,270
pealup,25,slipcut,20,slipcut,20,slipcut,20,260
pealup,26,slipcut,20,slipcut,20,slipcut,20,250
pealup,27,slipcut,20,slipcut,20,slipcut,20,240
pealup,28,slipcut,20,slipcut,20,slipcut,20,230
pealup,29,slipcut,20,slipcut,20,slipcut,20,220
pealup,30,slipcut,20,slipcut,20,slipcut,20,210
pealup,31,slipcut,20,slipcut,20,slipcut,20,200
pealup,32,slipcut,20,slipcut,20,slipcut,20,190
pealup,33,slipcut,20,slipcut,20,slipcut,20,180
pealup,34,slipcut,20,slipcut,20,slipcut,20,170
pealup,35,slipcut,20,slipcut,20,slipcut,20,160
pealup,36,slipcut,20,slipcut,20,slipcut,20,150
pealup,37,slipcut,20,slipcut,20,slipcut,20,140
pealup,38,slipcut,20,slipcut,20,slipcut,20,130
pealup,39,slipcut,20,slipcut,20,slipcut,20,120
pealup,40,slipcut,20,slipcut,20,slipcut,20,110
pealup,41,slipcut,20,slipcut,20,slipcut,20,100
pealup,42,slipcut,20,slipcut,20,slipcut,20,90
pealup,43,slipcut,20,slipcut,20,slipcut,20,80
pealup,44,slipcut,20,slipcut,20,slipcut,20,70
pealup,45,slipcut,20,slipcut,20,slipcut,20,60
pealup,46,slipcut,20,slipcut,20,slipcut,20,50
pealup,47,slipcut,20,slipcut,20,slipcut,20,40
pealup,48,slipcut,20,slipcut,20,slipcut,20,30
pealup,49,slipcut,20,slipcut,20,slipcut,20,20
pealup,50,slipcut,20,slipcut,20,slipcut,20,10
pealup,51,slipcut,20,slipcut,20,slipcut,20,0
infaro,10,slipcut,20,slipcut,20,slipcut,20,290
infaro,11,slipcut,20,slipcut,20,slipcut,20,270
infaro,12,slipcut,20,slipcut,20,slipcut,20,250
infaro,13,slipcut,20,slipcut,20,slipcut,20,230
infaro,14,slipcut,20,slipcut,20,slipcut,20,210
infaro,15,slipcut,20,slipcut,20,slipcut,20,190
infaro,16,slipcut,20,slipcut,20,slipcut,20,180
infaro,17,slipcut,20,slipcut,20,slipcut,20,160
infaro,18,slipcut,20,slipcut,20,slipcut,20,140
infaro,19,slipcut,20,slipcut,20,slipcut,20,120
infaro,20,slipcut,20,slipcut,20,slipcut,20,100
infaro,21,slipcut,20,slipcut,20,slipcut,20,80
infaro,22,slipcut,20,slipcut,20,slipcut,20,60
infaro,23,slipcut,20,slipcut,20,slipcut,20,40
infaro,24,slipcut,20,slipcut,20,slipcut,20,20
infaro,25,slipcut,20,slipcut,20,slipcut,20,10
infaro,26,slipcut,20,slipcut,20,slipcut,20,0
infaro,27,slipcut,20,slipcut,20,slipcut,20,20
infaro,28,slipcut,20,slipcut,20,slipcut,20,30
infaro,29,slipcut,20,slipcut,20,slipcut,20,50
infaro,30,slipcut,20,slipcut,20,slipcut,20,70
infaro,31,slipcut,20,slipcut,20,slipcut,20,90
infaro,32,slipcut,20,slipcut,20,slipcut,20,110
infaro,33,slipcut,20,slipcut,20,slipcut,20,130
infaro,34,slipcut,20,slipcut,20,slipcut,20,150
infaro,35,slipcut,20,slipcut,20,slipcut,20,170
infaro,36,slipcut,20,slipcut,20,slipcut,20,180
infaro,37,slipcut,20,slipcut,20,slipcut,20,200
infaro,38,slipcut,20,slipcut,20,slipcut,20,220
infaro,39,slipcut,20,slipcut,20,slipcut,20,240
infaro,40,slipcut,20,slipcut,20,slipcut,20,260
infaro,41,slipcut,20,slipcut,20,slipcut,20,280
infaro,42,slipcut,20,slipcut,20,slipcut,20,300
infaroup,10,slipcut,20,slipcut,20,slipcut,20,320
infaroup,11,slipcut,20,slipcut,20,slipcut,20,290
infaroup,12,slipcut,20,slipcut,20,slipcut,20,270
infaroup,13,slipcut,20,slipcut,20,slipcut,20,250
infaroup,14,slipcut,20,slipcut,20,slipcut,20,230
infaroup,15,slipcut,20,slipcut,20,slipcut,20,210
infaroup,16,slipcut,20,slipcut,20,slipcut,20,190
infaroup,17,slipcut,20,slipcut,20,slipcut,20,170
infaroup,18,slipcut,20,slipcut,20,slipcut,20,150
infaroup,19,slipcut,20,slipcut,20,slipcut,20,130
infaroup,20,slipcut,20,slipcut,20,slipcut,20,110
infaroup,21,slipcut,20,slipcut,20,slipcut,20,90
infaroup,22,slipcut,20,slipcut,20,slipcut,20,70
infaroup,23,slipcut,20,slipcut,20,slipcut,20,50
infaroup,24,slipcut,20,slipcut,20,slipcut,20,30
infaroup,25,slipcut,20,slipcut,20,slipcut,20,10
infaroup,26,slipcut,20,slipcut,20,slipcut,20,0
infaroup,27,slipcut,20,slipcut,20,slipcut,20,20
infaroup,28,slipcut,20,slipcut,20,slipcut,20,40
infaroup,29,slipcut,20,slipcut,20,slipcut,20,60
infaroup,30,slipcut,20,slipcut,20,slipcut,20,80
infaroup,31,slipcut,20,slipcut,20,slipcut,20,100
infaroup,32,slipcut,20,slipcut,20,slipcut,20,120
infaroup,33,slipcut,20,slipcut,20,slipcut,20,140
infaroup,34,slipcut,20,slipcut,20,slipcut,20,160
infaroup,35,slipcut,20,slipcut,20,slipcut,20,180
infaroup,36,slipcut,20,slipcut,20,slipcut,20,200
infaroup,37,slipcut,20,slipcut,20,slipcut,20,220
infaroup,38,slipcut,20,slipcut,20,slipcut,20,240
infaroup,39,slipcut,20,slipcut,20,slipcut,20,260
infaroup,40,slipcut,20,slipcut,20,slipcut,20,280
infaroup,41,slipcut,20,slipcut,20,slipcut,20,300
infaroup,42,slipcut,20,slipcut,20,slipcut,20,310
outfaro,10,slipcut,20,slipcut,20,slipcut,20,300
outfaro,11,slipcut,20,slipcut,20,slipcut,20,280
outfaro,12,slipcut,20,slipcut,20,slipcut,20,260
outfaro,13,slipcut,20,slipcut,20,slipcut,20,240
outfaro,14,slipcut,20,slipcut,20,slipcut,20,220
outfaro,15,slipcut,20,slipcut,20,slipcut,20,200
outfaro,16,slipcut,20,slipcut,20,slipcut,20,180
outfaro,17,slipcut,20,slipcut,20,slipcut,20,170
outfaro,18,slipcut,20,slipcut,20,slipcut,20,150
outfaro,19,slipcut,20,slipcut,20,slipcut,20,130
outfaro,20,slipcut,20,slipcut,20,slipcut,20,110
outfaro,21,slipcut,20,slipcut,20,slipcut,20,90
outfaro,22,slipcut,20,slipcut,20,slipcut,20,70
outfaro,23,slipcut,20,slipcut,20,slipcut,20,50
outfaro,24,slipcut,20,slipcut,20,slipcut,20,30
outfaro,25,slipcut,20,slipcut,20,slipcut,20,20
outfaro,26,slipcut,20,slipcut,20,slipcut,20,0
outfaro,27,slipcut,20,slipcut,20,slipcut,20,10
outfaro,28,slipcut,20,slipcut,20,slipcut,20,20
outfaro,29,slipcut,20,slipcut,20,slipcut,20,40
outfaro,30,slipcut,20,slipcut,20,slipcut,20,60
outfaro,31,slipcut,20,slipcut,20,slipcut,20,80
outfaro,32,slipcut,20,slipcut,20,slipcut,20,100
outfaro,33,slipcut,20,slipcut,20,slipcut,20,120
outfaro,34,slipcut,20,slipcut,20,slipcut,20,140
outfaro,35,slipcut,20,slipcut,20,slipcut,20,160
outfaro,36,slipcut,20,slipcut,20,slipcut,20,180
outfaro,37,slipcut,20,slipcut,20,slipcut,20,190
outfaro,38,slipcut,20,slipcut,20,slipcut,20,210
outfaro,39,slipcut,20,slipcut,20,slipcut,20,230
outfaro,40,slipcut,20,slipcut,20,slipcut,20,250
outfaro,41,slipcut,20,slipcut,20,slipcut,20,270
outfaro,42,slipcut,20,slipcut,20,slipcut,20,290
outfaroup,10,slipcut,20,slipcut,20,slipcut,20,310
outfaroup,11,slipcut,20,slipcut,20,slipcut,20,300
outfaroup,12,slipcut,20,slipcut,20,slipcut,20,280
outfaroup,13,slipcut,20,slipcut,20,slipcut,20,260
outfaroup,14,slipcut,20,slipcut,20,slipcut,20,240
outfaroup,15,slipcut,20,slipcut,20,slipcut,20,220
outfaroup,16,slipcut,20,slipcut,20,slipcut,20,200
outfaroup,17,slipcut,20,slipcut,20,slipcut,20,180
outfaroup,18,slipcut,20,slipcut,20,slipcut,20,160
outfaroup,19,slipcut,20,slipcut,20,slipcut,20,140
outfaroup,20,slipcut,20,slipcut,20,slipcut,20,120
outfaroup,21,slipcut,20,slipcut,20,slipcut,20,100
outfaroup,22,slipcut,20,slipcut,20,slipcut,20,80
outfaroup,23,slipcut,20,slipcut,20,slipcut,20,60
outfaroup,24,slipcut,20,slipcut,20,slipcut,20,40
outfaroup,25,slipcut,20,slipcut,20,slipcut,20,20
outfaroup,26,slipcut,20,slipcut,20,slipcut,20,0
outfaroup,27,slipcut,20,slipcut,20,slipcut,20,10
outfaroup,28,slipcut,20,slipcut,20,slipcut,20,30
outfaroup,29,slipcut,20,slipcut,20,slipcut,20,50
outfaroup,30,slipcut,20,slipcut,20,slipcut,20,70
outfaroup,31,slipcut,20,slipcut,20,slipcut,20,90
outfaroup,32,slipcut,20,slipcut,20,slipcut,20,110
outfaroup,33,slipcut,20,slipcut,20,slipcut,20,130
outfaroup,34,slipcut,20,slipcut,20,slipcut,20,150
outfaroup,35,slipcut,20,slipcut,20,slipcut,20,170
outfaroup,36,slipcut,20,slipcut,20,slipcut,20,190
outfaroup,37,slipcut,20,slipcut,20,slipcut,20,210
outfaroup,38,slipcut,20,slipcut,20,slipcut,20,230
outfaroup,39,slipcut,20,slipcut,20,slipcut,20,250
outfaroup,40,slipcut,20,slipcut,20,slipcut,20,270
outfaroup,41,slipcut,20,slipcut,20,slipcut,20,290
outfaroup,42,slipcut,20,slipcut,20,slipcut,20,310
